review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R10DMMW1Q6IBC8,1,29,37,N,N
R3QA8AFD6S3NWI,1,33,37,N,N
R34LA49NM3NHKS,1,16,20,N,N
R1YE91HX4YLAB2,1,35,40,N,N
R1S32HK3152LD1,1,26,29,N,N
RFSXZ3MJYXW30,1,21,24,N,N
R136AGP2T1ZTKV,1,37,40,N,N
R1QSOSK7E95AP,1,30,34,N,N
R2MXGOBDZRNBL0,1,17,20,N,N
R2H8W9C52OCKAW,1,29,35,N,N
R2EZGYHY87MENM,1,25,32,N,N
R26D6BE0GVI7JM,1,32,39,N,N
R113SYP30UHOCT,1,51,57,N,N
R1EBXB5EKNANR3,1,28,37,N,N
R2U9ZZLV9EL9AI,5,32,33,N,Y
RN3UKBXDKH2QZ,1,21,24,N,N
RKL49KEVS0AVQ,1,63,70,N,N
R1K20NV5XJYKEG,5,32,35,N,N
RXEXO68DIKXXN,1,16,21,N,N
REMQB4APB9OTX,5,20,20,N,Y
R3M03S97RUGK63,1,69,73,N,Y
R3NEBX2K90CS0N,5,29,34,N,Y
R3LWQIUBF015OC,1,47,49,N,N
R41329I9M8BKR,5,34,34,N,N
R117W2OLSAYM48,5,28,28,N,Y
RALTL7TP2YHFQ,5,13,21,N,N
R2XBVBJXZJWBOO,4,29,31,N,Y
R3MIL0CD0CB1ZD,5,18,22,N,Y
RFLNGRRULCYY2,2,21,22,N,N
R2ESCEDFZX0HE9,5,20,22,N,N
R1Z9CHPIMM7B1V,1,19,21,N,N
RB5ZTIOBGI5DN,5,77,82,N,Y
R120M6K7EG3NAO,5,49,61,N,N
R2JLDWWI41OD44,3,19,26,N,N
R2DTCZEFX4VYIE,5,207,213,N,Y
R1D5Q2CWTZ5X7E,1,12,20,N,N
R2S4RFSE6NCDKJ,5,23,24,N,N
RYS22EKU1Y1Y6,4,62,62,N,Y
R3DYHTAKZH1F2A,5,18,22,N,N
R2176S6TKM3ACW,4,16,21,N,Y
R6CA1ICPTZVN4,4,36,37,N,N
R369ZR29MPX6MT,1,24,25,N,N
R1YQCUFXA1BI79,5,103,106,N,N
RT9FE151CK1HL,5,16,22,N,N
RZDNK3AZQ5SCC,5,22,24,N,Y
RJR6DZ1MDKWKT,5,26,29,N,Y
R3DAPOP0OW7D98,5,20,21,N,Y
R2S660X2G8MBWI,5,29,31,N,Y
R29G9QO7HGPNS9,5,19,20,N,N
R25YV8KG8SWSO8,5,21,21,N,Y
R39NSVDFKPUKA4,5,25,25,N,Y
R6II4ELT0X157,4,40,43,N,N
RIQXIVARITBK,5,22,24,N,N
R34100B341XXFY,4,46,47,N,Y
R3KV6TNWX7TX7F,2,12,21,N,N
R1FIQ8JXGL7OVO,5,28,29,N,Y
R33WF2URR6GX2C,4,20,20,N,N
R1QJEKPK6U0L9,2,25,41,N,Y
R21JP857NWJ1GQ,2,24,26,N,N
R34IYFLVE3WLY8,5,19,20,N,Y
R25P0JPTCJ02YU,5,67,87,N,N
R1Q2DLXWTWTISD,2,30,55,N,N
R29K2S5HL0EB55,5,27,34,N,N
R3740HGSJOKL2T,4,28,30,N,N
R3DGVXQJLYJR2T,3,48,50,N,N
R654IDMJPFUV4,4,19,23,N,Y
R174OZIYDD2NSC,3,19,30,N,N
R167HGD60337XS,1,20,21,N,N
R1VZB7VD9SNTI1,5,35,37,N,Y
RQ0M8EJ2DW138,5,33,35,N,N
R1G09BCJS9WT2J,1,41,42,N,Y
R1Y2916YC67CGH,1,18,22,N,Y
RQ80R6WPW1TSB,5,16,20,N,Y
R3EG804E9OJ5MG,1,26,27,N,N
R16PW6T6693GSO,5,13,20,N,Y
R1DAQNR1PNS5KS,4,17,22,N,N
RRYLIZLVE8IYS,1,19,22,N,N
R24724SVAFSWAN,5,77,78,N,N
R2TRG9DOE19SSE,4,19,25,N,Y
R350S2EENZ8DF5,5,30,33,N,Y
R2A0FQ7UH9C2WU,1,34,34,N,N
R2S93ALEZUA0HZ,5,19,21,N,Y
RFBT7SVYZMFXM,5,29,29,N,Y
RPWJA3PC00S9L,4,17,21,N,N
R1HRJK8DT9ND7,4,98,110,N,N
R3M9CNT5K8IT9E,1,43,54,N,N
RZJBIMENV0A6Z,4,26,26,N,Y
RGRLG4Q2EOTDN,5,49,51,N,Y
R3P3ENQ9QYQPK2,5,28,32,N,N
R1SSO497ZQNLBT,2,29,40,N,N
R1MKWRG4VH5M06,3,97,101,N,N
R1FQQ2BN5KCOMT,5,78,85,N,N
R160QKPH2ZVZBD,5,122,130,N,Y
RLXZB3HG1WCYI,5,24,24,N,N
RHJDGFB0395MO,4,24,24,N,N
R3SET3QGCQNOUM,1,14,21,N,N
R3GCDV8TOKOUZK,5,30,30,N,Y
R3KECEH0HYSPPM,5,43,44,N,Y
RRC1FYB1U4X7O,5,45,48,N,N
R2L61EHWX47D0K,4,66,67,N,Y
RKMRDSR1PNSK1,4,26,26,N,N
RINI83E647X4G,2,23,23,N,N
R31BT6D2N1M38G,2,19,21,N,Y
R34XFDRH01K511,4,42,42,N,N
R3LE02RT662BC9,5,22,24,N,Y
R35PDQJ18US9FO,5,68,70,N,N
R3P96DUAMW4E1I,5,21,21,N,N
R3QXHPSPIBEWCB,1,29,44,N,N
RBKL41Q1T6EVD,3,25,27,N,N
R1LGIMO5B5UK5U,5,27,37,N,Y
RMZ7WHJFAMHG4,5,83,83,N,N
R1UIV44AWINO53,5,16,29,N,N
R293VO8ZJ78QQE,3,16,24,N,N
RB9M8C3S2CTJM,5,63,65,N,Y
R25953CN79MHG0,5,19,21,N,Y
R27RWX6L9FCO62,5,21,24,N,N
R3QY5RSYF05WSI,1,21,21,N,N
R54XWA7I9E84Z,2,29,32,N,N
RRXT3T9OJPCDE,5,78,79,N,Y
R252IVJQRYJXVV,5,16,22,N,N
R6T92S1SHUYJ7,5,21,27,N,N
R15REXL9TAHX72,5,46,50,N,Y
R7OSA0RIQWYLP,2,15,28,N,N
R59IHE4QWA0MQ,5,22,23,N,Y
R2KK5CYOK007TM,5,21,21,N,N
R2ZNJ38XJC7DZP,1,20,36,N,N
R12MHSSOYATERC,1,14,23,N,N
R3LM4C75CIS1UQ,4,20,20,N,N
R3FALAD44LOPP6,1,26,39,N,N
R5RRBS8UFXFZ0,5,37,38,N,Y
R2ZM5UYGSWIZC,1,13,24,N,N
R34HCGY13EMEKU,5,29,30,N,Y
R1VPR04Z9MKAFM,1,19,23,N,N
R1TC9NLWEMO6WD,5,13,21,N,N
RDKFTIW3JY11D,5,19,23,N,N
R3HRVY6ELO9MRK,5,21,27,N,N
R17AWXW7VMO9VQ,1,20,24,N,N
R2TCZ1UX62YVG9,3,18,20,N,Y
R149KO0ZM3VRZ2,4,110,110,N,Y
R3VK0UZZKJ3K3Q,5,19,22,N,Y
RJDG702Y0NETW,5,19,22,N,Y
RH1FQX5TDC39Z,5,59,68,N,Y
RR1LQLHHZQYOE,5,26,26,N,Y
R2H5T1SKNDMG09,5,37,41,N,N
R3OBEAXWB2MDUF,4,128,128,N,Y
R25JSXEZ3V2F3L,5,42,53,N,N
R1MCOZHNHAOI7X,1,21,26,N,N
R21D7L3IGKJ1M6,5,20,28,N,Y
R8V9RIE3JSBUU,4,36,40,N,N
R3GTYMX26J9UE4,5,49,49,N,N
RGB2H5FE7HIXF,2,14,26,N,N
R9VAHB2AYJ5WM,4,98,99,N,N
R2R0M1EP01SY2Z,1,17,20,N,Y
R2VSEZT6K9HD33,1,15,23,N,N
R1A04B0HXISOZN,5,20,20,N,Y
R1FDV3B0FOJXUS,5,13,21,N,N
R3BAZXT32KLDCW,5,59,63,N,N
R3CBUDLC95CTM5,5,21,23,N,N
R2VZJT8AKBDTVY,1,20,21,N,Y
RF46P49WT5MTD,5,34,35,N,N
R2X2EKCVJHYXCH,5,31,31,N,Y
R3C5UMDA1U17KD,5,13,23,N,N
R2FLTQZMW7PK8T,5,19,20,N,N
R1ZNNEF7CP3VZJ,5,20,22,N,Y
R18R9MYPVUYIWA,5,25,28,N,N
R3VHSRBR8SLH49,1,63,79,N,N
RBS2SKUXSL63Y,5,22,25,N,N
R30A2MB13PSPO4,5,22,25,N,Y
RPJ52YUFR0L68,1,14,23,N,N
R2F4XAYYM7UDPV,5,53,65,N,N
R2G6FERSIA7SPF,5,19,21,N,N
R2QKDG6GUNECYY,5,38,40,N,Y
RCYJN3DWV7NQM,5,36,40,N,N
R1J83LEYHWK8IJ,5,19,20,N,N
RUROCU2GX97VS,5,21,22,N,Y
R33LD0T4DHYK18,5,13,21,N,N
RXBJQHVDL1W8W,1,92,121,N,N
R3E9JUI25880X4,5,25,46,N,N
R87HNK3RIFZKY,1,75,101,N,N
R32TP7FLCU7T4Z,1,30,31,N,N
R1754RHW8IWWT6,5,21,22,N,N
RI46V48VEMVR9,5,23,39,N,N
R2GXX9619Y4JB1,5,42,75,N,N
R2FYW206L7SQK,1,22,28,N,N
R2IKWDWH2N3G6G,3,26,30,N,Y
R2RFBZNTZZ70QF,1,43,45,N,N
R1MHP82GN8PF8F,1,96,102,N,N
RKEOARAOYVG4E,1,21,23,N,N
R30LTJWE97BM3V,5,20,20,N,Y
R2B7J206DWUZEO,1,115,121,N,N
R3W44MU40LUC41,5,76,77,N,N
R3PTXFSVYPVDVE,5,31,33,N,Y
R23OH3CCC22Y9G,5,23,26,N,Y
R2WJFX3B0MQZ47,2,31,34,N,Y
R22X6WX1KXONS9,5,26,30,N,N
R2O08MW73FF348,3,20,24,N,N
R3FXTWEK3XRUEU,5,170,213,N,N
R3I0GE1CFK90VD,4,28,29,N,Y
R130DVBVS08EUE,1,38,58,N,Y
R3M49UFR3IE33W,1,31,36,N,Y
R98UGBM6C33G,5,32,36,N,N
R3MS3EST14QV61,1,12,22,N,N
RCRF6VZ25C38W,2,21,22,N,N
R2B78B71UNPTN4,1,16,20,N,N
R2RX4YDC47FWZR,1,48,52,N,N
RVF588HH99SAA,5,26,27,N,N
R2WP1UNN6IB1GK,5,28,28,N,Y
R1LS6X2RM05JF8,5,21,25,N,Y
R19HG2BJ2VV4SM,5,23,23,N,Y
R2TUEL7O88NB5G,1,30,32,N,Y
R1QQCRJ48JMWJM,2,23,36,N,Y
R2LRT3BM8FZEIT,1,28,31,N,N
R5VIL7BDDJLOG,2,23,33,N,N
RQH9WOCFPNRQ4,3,24,26,N,N
R236F98J87KWSY,5,20,24,N,Y
R1M6U7PDMQBSM3,4,36,36,N,N
R1LV5H8GXXF435,5,43,49,N,N
R3SN0LW3JPUK76,5,28,30,N,Y
R146WBSCKZL2X9,5,21,26,N,Y
R167PJ827CBS2U,5,20,20,N,Y
R3MUC8EBC4H0L1,5,102,104,N,N
R295UFB2O3DLWE,5,40,43,N,Y
R35H2LR344L70X,3,13,26,N,N
R23Y69I4ID5E7T,5,75,77,N,Y
R1OKBOII7AYA8E,5,34,34,N,Y
R1LWDB189OF79E,5,53,55,N,Y
R3IOJ6Y3IZUEFU,4,127,127,N,N
R2C22XH4QI45BA,5,49,50,N,Y
RZ5JB8M9GEYKH,4,51,52,N,N
R2PLT9X1HIELCF,3,18,20,N,N
R24ZKRN89APAUL,1,41,43,N,N
R1SZDEJRRYX282,5,22,26,N,N
R17YFXHCNJ8YQZ,1,15,22,N,N
R3J2F0ISQPWQLB,1,56,59,N,N
R2XKD0V2372NI4,5,46,47,N,Y
R28RCV9HYKB3OV,5,19,20,N,N
R3CZOEPQ8CWPYK,4,19,25,N,Y
R3G296TSUW62KI,2,39,40,N,N
R17OFGW0X8C64E,1,37,42,N,N
R2711OGPKYPGQU,1,28,33,N,N
R35VDW325TJ4FJ,1,46,51,N,N
R2WOWDX0MT2GC9,1,19,22,N,N
RZX1M67I6M0RZ,5,26,36,N,N
RASN756GJUHIA,1,202,228,N,Y
R21RQCMU5HG91W,5,48,49,N,N
ROCUOG2AFA4W2,5,73,81,N,N
RWD28NQ8V8WY1,4,33,34,N,Y
RK4W0STZUEESP,5,29,31,N,Y
R1XQ9ZZQJK3I5H,3,42,51,N,N
R3LOJHYEFCJ1GB,5,18,22,N,N
R1VU8U03CYAQ4V,5,32,36,N,Y
R2Z1L3X783Z7AI,4,34,35,N,Y
R2ZQVM1AOK69RA,5,32,33,N,Y
R1WVB3G8T82X5O,1,20,25,N,N
R3W3D48SV7QFSE,1,19,20,N,N
R2DHOMJJ1DRYID,4,26,26,N,Y
R3HSYQLTFSDEPX,1,23,25,N,Y
R226R2VFQPYVHQ,5,29,31,N,Y
R7F4NEEKQEBZP,3,27,32,N,N
R3NWGJXDHBUFOD,1,11,20,N,N
R24NRT1EDOI1VQ,5,18,21,N,N
R14K2FBLDUX5DB,5,56,58,N,Y
RCP9ZWX8SFKMQ,5,61,65,N,N
RKINSVVSP0DPA,5,34,35,N,N
R22WMN6OR4O9HU,5,46,46,N,Y
R27WPE3D7ZVN20,5,28,29,N,N
R1WMI5HCKFG0HE,5,28,29,N,N
R2O9PUWVRA02LI,3,16,21,N,N
R1OPGC31NXOYH5,2,19,28,N,N
RVQJVHRD99AV5,2,28,32,N,N
R3ISDOQ0NQHAOG,1,18,21,N,N
R3M4M0ZYLTOB1J,5,21,21,N,N
R1NE085HV84G61,5,27,27,N,N
RSJXELYVFBEQI,2,23,24,N,N
R1KPFKXSQSHRBO,5,55,57,N,N
R1FFE7EMBDN9VL,5,47,51,N,N
R1XX15SESY0TB8,5,29,35,N,Y
R3EDLW3LVP1VDM,5,60,67,N,N
R13D65I3L4QDTA,3,113,143,N,Y
R31283S941WA0W,5,31,34,N,N
R176KJ4QLRXFBA,5,58,59,N,N
R34HSN4EH1WOVV,1,14,20,N,Y
R24085I5D0FSFU,3,17,28,N,Y
R164YLI3IU0765,5,26,26,N,N
RFDU5PET0HQ4B,3,14,23,N,N
R2GKTL4II7DY7T,5,34,38,N,Y
R3M7NSQ3NABF63,5,41,44,N,N
RKRTT85DNTU1Q,1,22,24,N,Y
R3KFMHQW3D7W9B,5,37,38,N,N
R36LWXA60WYPGL,5,22,22,N,Y
R2J52O118WD0QN,4,37,38,N,N
R3G6ZAUDQ0ZABK,5,55,57,N,Y
R1QD7AGWXFTQAP,1,17,25,N,Y
R3D6MDAWB776JQ,1,13,26,N,Y
R10LON8FB8YEE4,1,36,40,N,N
R1A39ICZAN57Y1,5,40,44,N,Y
R1ZALKBBYQO853,5,99,105,N,N
R19F45ZTGHY5JL,5,19,20,N,Y
RAIEKKJY5ZGUO,5,42,48,N,N
R3OZ4OMY4Q2ZL9,5,13,25,N,N
RLH3GSA141MS3,5,55,68,N,Y
RUGK1GOJGJ9MR,1,13,25,N,N
R1AGDKA78JPGYJ,5,83,103,N,Y
R5JQGIS2G2QML,5,23,23,N,Y
RMEGO28HG09OT,5,20,21,N,Y
R1EAYDFWYQNKIS,5,58,60,N,N
RPQK18B6EQ6HW,1,20,24,N,N
RF0UJ4XPZXCLG,2,21,23,N,Y
R1LQTLBQH5ST9W,4,19,21,N,N
R22DIES4AHFDKZ,5,19,20,N,N
R1B2OVDB33E0C1,3,18,23,N,Y
R1L7G3EHIQDCBM,5,34,35,N,N
R1K1CYQQ2FQPPR,5,19,21,N,N
R39P676T8MII5Q,5,20,20,N,N
R1ALXMK5IO3Z4G,4,19,20,N,Y
R1R63UXPNOTJSW,5,38,46,N,Y
R3NPSAJ9Y6Y0XF,2,35,39,N,N
R3IRLH4UK4ZAH3,5,11,21,N,Y
RDV67AIC6GXRM,5,17,20,N,N
R1R3U4BMPQOWQE,4,74,74,N,Y
R3KNWFN77D777V,5,53,54,N,N
R3G3W8KZRMC95I,5,32,32,N,Y
R2W4OQRPWWXMBV,5,23,26,N,N
R1L3NVU0E2UPOK,1,11,22,N,N
R2E85NGDFCJRU8,4,23,28,N,Y
R3PRBHYYDS8I5C,5,21,21,N,Y
R1DTAFHNO8NJ0J,5,29,34,N,N
R2QKBCS21N7GJV,2,27,40,N,Y
R3W08O2AFUMFHN,5,31,34,N,N
R4FP0VTVPEKMR,1,24,48,N,N
R34E0RXDROZWN7,5,17,20,N,N
R2YBTZKQUIHU0U,2,14,26,N,N
R2OFUKKHY5AOTD,4,15,22,N,Y
R1X4SQ0KH092HY,2,28,29,N,Y
R2J1L8YOAM08D1,3,23,30,N,N
R27F892441Q1PM,4,21,24,N,N
R1GIP823KKSASU,5,18,20,N,Y
R2M4ZL1JH66ZQ9,5,31,36,N,Y
RMGPTH42X6N2H,5,25,27,N,Y
R16O9GZWJGYL2N,3,15,21,N,N
R3E9Z28KCPSO52,2,13,20,N,Y
R2LQ2TGC2NKU9F,5,25,25,N,Y
R2YRDFEYSWSCGJ,2,32,33,N,N
R3OJTSAYM4SAZ0,5,19,21,N,Y
R3L9HZQX46WA1B,1,29,38,N,Y
R2R5U57VSPLXYR,5,30,31,N,N
R3I4EG6ANMDI7E,1,11,20,N,N
R260RFMW8CG2I4,3,33,34,N,Y
RCT262VWZKD10,5,20,21,N,N
R3KKLY02YFTRNF,5,45,47,N,Y
R3EI6C1R90B57,5,49,52,N,Y
R22GO91PG3S421,5,30,38,N,N
RCF40KQT8KLQS,5,55,59,N,N
R2209RI6AC5ZV2,4,23,26,N,N
RKY4URE4YGWXD,3,15,29,N,Y
RNOVRYB4FSWI3,5,21,24,N,N
R36YSAMHO05T5W,5,54,56,N,N
RALOD5XBFOFF2,4,21,21,N,Y
R1BH44G8ZDW1JF,5,18,22,N,N
R2EMMOV3608Q3,4,31,32,N,Y
R1FEKA6VA4RKYU,5,28,29,N,Y
R11W6U8M07OF8K,5,17,20,N,N
R1DR8U44DHQ29W,4,46,53,N,N
R1I61V71OK108Z,4,57,70,N,N
RW9QHQIPH9NQS,5,29,31,N,N
R3JPEV1GPJEYYY,4,21,23,N,Y
R2XPANBUUSQ0FT,4,34,36,N,Y
R343O5XR9LPN2M,5,25,29,N,N
R2437OY4QNM5HV,5,21,28,N,N
R2X7Q6MGW74G1,1,15,21,N,N
R26130XJVC44KH,4,31,41,N,N
R2N080X617OEZF,5,31,31,N,Y
R1OISZ92YJDJVR,5,29,30,N,N
R1DT8POHL8BV51,1,14,22,N,N
R3DENOTTS9S3HF,5,53,53,N,Y
R2TFWZKHDU453P,5,31,36,N,Y
R1RYX9E9ZJA3JT,5,21,22,N,N
R313GT146T3QLI,4,22,23,N,Y
R3SKE8VEYFAKEV,5,198,205,N,N
R2JS6WOWWI33G9,5,29,36,N,N
R2EQ25CQ2P4U5J,4,75,77,N,Y
R1JCBAG69ZV87J,5,45,49,N,N
R3292YFK8E9GKC,1,47,63,N,Y
R3CH3LRH1SQ86O,5,16,21,N,N
R2H8PGYGLPBZRY,2,13,26,N,N
R12JITY8GLGMDU,5,88,92,N,N
RBT8A50I9CX0V,5,61,64,N,Y
R20Z9FAHMOYYV,1,11,21,N,N
R23P43LDJ3YIMU,5,13,22,N,N
R56KS9ZO0MAJS,4,19,20,N,N
R102FFODW4C33D,5,25,29,N,Y
R255ZNZSN02J2E,2,23,25,N,N
R2Z3CFVYZ3UDJA,4,16,20,N,N
R1JIXXS8LQ3AET,5,20,22,N,Y
R25M3K8SSM40PM,5,35,40,N,Y
R1KYMNUCS8X3KL,5,20,21,N,Y
R1I2BMN4ZAWEY6,5,26,31,N,N
RPU2QRFJN8YN8,5,33,34,N,N
RQO7WNR5N55GD,2,60,69,N,Y
RKO1NU3S43TYQ,3,14,22,N,N
R318K6JG63KQ40,1,20,27,N,N
R16D8KF6RNRUPT,5,48,52,N,N
R244ARJ69P3ZVK,1,17,30,N,Y
REQQ9V8B4QG3F,1,27,34,N,N
R1QOJ9BLN4UFH6,5,25,25,N,N
R2ITNAXR8KCB23,5,26,26,N,N
R2CATZACMGAB1Z,4,18,20,N,N
R1ZKTZCXYTBEG3,5,20,23,N,N
R1ILF1XY4US9S4,4,86,88,N,Y
R24M6LX0X2AXIJ,5,56,58,N,Y
R3EE7H28W5YDWM,5,23,23,N,N
R3T20VKHOXZ7W0,3,34,37,N,N
R1OBN9V6S51JKI,5,40,44,N,N
R1NOS74JDSLPBH,5,52,55,N,N
R3QZ0WYIUDZ832,5,33,36,N,N
R3KYYMEOVDDTSE,5,31,31,N,N
R1IALPDJCBOSMT,5,31,32,N,Y
RXWQ6UM47FUPL,4,19,21,N,N
R28VIP6CJGQHOO,5,25,26,N,N
R39MNIWQEDYCYT,5,20,21,N,N
R25RTUFEIOJN9L,4,22,24,N,N
R14ATPO9ROULSK,1,15,24,N,N
R1J4A34S82O1NX,5,23,29,N,N
R2LT72DIDX67OF,2,13,21,N,N
R3LN2TJLV6IFM,5,32,33,N,Y
R17D1SD0QS9W2F,5,17,24,N,N
R1WIVD744H36A5,5,67,73,N,N
RPXDBFSXZPRPK,3,33,33,N,N
R2OX7QY7AWJGX3,2,31,35,N,Y
R1EUFB4NC8KFQL,5,35,42,N,N
R2JTYK6NHRMBDG,5,26,29,N,N
R37A0E3P4PWIHV,2,14,24,N,Y
R1DGIXUQ2N9AS7,5,26,27,N,N
RHC5DW0EB297G,1,13,24,N,N
R3BDE3QBZWARCV,1,31,33,N,N
R1P9N23MGU0HHU,4,137,138,N,Y
R2OI9SJBL1AX3P,1,40,52,N,N
R20DKB22JQNP9F,5,102,139,N,N
R33V4V1VSCOZKR,1,28,42,N,N
R1MYPC9OL10AA8,1,15,25,N,N
R3UTRPZ0SUN7P6,5,20,23,N,Y
R34E1B04V2XYRG,5,20,21,N,Y
R1QV22PTAM799C,2,28,37,N,N
R1GDAK7W9I04K4,5,25,26,N,N
R3VWOG3JVZVFBE,3,22,24,N,Y
R120F2J7AW1BKA,1,37,57,N,N
R2I353S39ACAUH,5,14,20,N,N
R33MOF6BCCEVUA,5,30,33,N,Y
R18J70NKDSQT3V,5,15,30,N,N
RJQ6NUOYC3N31,3,14,20,N,N
R2KEBLW19V2ZSX,2,15,21,N,N
R362C5WEQS0L6F,5,32,34,N,N
R1XHFER2FXIMYA,5,22,24,N,Y
RETCRB7EXHR8F,5,62,75,N,Y
R38O4KFLYU8JGM,1,53,54,N,Y
R3MJRN5T0P3PFM,4,11,22,N,N
R1R3B3LG46XZ14,5,47,51,N,N
RCT60UNSS04AT,5,20,20,N,Y
R1EA223AVPM74Y,4,18,20,N,N
R1WCVF21NENG2G,4,23,23,N,Y
R303RNFKD4A1B5,3,19,29,N,N
R3V6SXKN5E9SQ1,1,19,23,N,Y
R2ZCZL4ZVVHG43,5,58,63,N,Y
R1Z39FZU6TO0G8,1,16,20,N,N
R3PFP0095N9E9J,4,22,23,N,N
RRRE0B7SFU4KK,5,26,27,N,Y
RZL15CM8N7T01,3,24,25,N,N
R2QM407EAA1777,5,419,427,N,N
R3RIULET1NDX9Y,4,15,20,N,N
R1IRE8U78LTH1R,2,18,23,N,N
R12R20D2HVTJTQ,5,31,32,N,N
R2MSH7PX3S3FRK,5,19,21,N,N
R1LWKSF5CR86S5,4,36,40,N,Y
R2A4ZF5VDBQBFI,5,21,24,N,Y
R5XGC2ERBSGWK,4,14,24,N,Y
RYL7DWBP8ZFW5,1,40,52,N,N
RCKQ6Y6PXTMH,5,28,32,N,N
R1ZMIESK2W8S3N,4,21,25,N,N
R16S5S18P16G6Q,3,50,52,N,N
R140FZOK4JR60R,1,134,147,N,N
RSZTR8XZKDPGJ,5,25,29,N,N
R2L3D1S03ZTG3W,5,27,37,N,N
R2JMC2GB4GTYPU,4,26,27,N,Y
RK0QQG41QJNWK,1,24,33,N,Y
R1AJR5YGXAK6NI,5,19,23,N,N
R2072I3CH7GFX5,4,79,80,N,Y
R3W0BAPGYTPPZU,1,25,30,N,N
R3J087VXNY8OJ7,5,273,281,N,N
R2KZ8KTVPES265,5,32,33,N,N
R36TIIRPZX96SL,4,23,29,N,Y
RI19SQWD6H6MG,5,35,37,N,Y
R1WF9IYDOKWDFJ,4,20,23,N,Y
R1UP6DYPENBCA5,5,46,49,N,Y
R7OR0A58ZZXK2,5,18,20,N,Y
R1KE51F34JBKJH,1,12,24,N,N
R1TNLV3GSH11FF,5,23,25,N,Y
R1DLDU5H5H49FQ,5,22,24,N,N
RPNKW3VHCJCQ7,4,32,34,N,N
RFZAW886WIWS7,5,19,20,N,N
R2GVJ7KN4299ND,1,20,21,N,N
R2OJJDZM98I73B,5,29,32,N,Y
R232JZMNQWGF9C,5,436,439,N,Y
R3QKQ25Z0SCJ5I,5,37,43,N,N
R3QBK0XT33R0CC,5,33,33,N,N
R32WK20Q5EUO51,5,41,44,N,N
R1IQWBS7VCBF6H,1,16,29,N,N
R3D41RB0IAI34N,4,51,56,N,Y
R2BI0W4ME84UM8,1,50,81,N,N
R1RXWZZA9R38O,5,26,28,N,Y
R13MQ456A9NN9G,5,19,21,N,N
R28FRSVIJ3AJXE,5,22,22,N,N
R3APLZZX0NRRZ0,1,14,23,N,Y
R390HC0T7LXNZ8,1,19,31,N,N
R2EMLNWFOZOJTT,1,22,36,N,N
RIKM2KPSCIF8B,2,28,36,N,Y
R2PDB9YNUHM79U,5,23,23,N,N
R1XOEAJC1A8AOL,5,83,87,N,N
R3W8UBWV41JPI,5,165,178,N,N
R39CZY22W3JI3M,2,23,30,N,Y
R1KVIL4TQHI825,3,135,179,N,Y
R3MLUL4NVC88CV,5,40,47,N,Y
R2QLNU12OPXCXC,1,27,43,N,Y
R1VHREFGVDK2KT,1,32,56,N,Y
R1CDRXAPXDFESS,5,28,35,N,Y
RZULKP6RRR8QV,4,19,22,N,N
R25ZOCVHSDR163,1,36,57,N,Y
R122VPEDH8TPCV,4,47,52,N,N
R12MDI4IRQ2N8V,5,260,331,N,Y
R3L16VPS7T19GG,5,572,736,N,Y
R98DKGZ2VSN4I,2,12,21,N,Y
R3BOSWKGU8EYPC,5,28,40,N,N
RQR9UXPUSDB4T,5,20,25,N,N
R228W2KL0H187V,5,77,86,N,N
RGWY1FJM8VVXF,5,22,22,N,Y
R2JJTDG5X19M6L,5,63,63,N,Y
R3U8HREOCU3YLM,5,45,47,N,N
R28TWJOEBH1VTS,5,31,31,N,Y
R2UBYGF3GP0Y6O,4,20,23,N,N
R3AM8403A3HLMA,5,39,42,N,N
R3EN7W01OOPUQG,5,18,20,N,N
R288F7ZR8SFYTN,1,23,23,N,Y
RFHBM89Q2K6W7,5,43,46,N,Y
RHGF39A02TV9C,5,22,24,N,Y
R3JHLMX9DME9KZ,5,128,145,N,N
R1SLEBHZ1QPF4O,5,24,28,N,Y
R1IKM8III82ZSZ,5,22,22,N,N
R1B2DNXCKA6PEZ,5,22,23,N,N
R3JW2EMTJ8O6Q,1,48,50,N,Y
R23H46JSJ43HZR,3,19,25,N,N
RG568S3U79023,5,54,56,N,N
R1XROBNYY80HQR,5,89,91,N,Y
R2UPNMVIEDU1IS,5,31,31,N,N
R3S54PCI9550C0,1,40,59,N,N
RFQ94JRVHUAH4,4,21,22,N,Y
R39IVPYA53ME1E,1,17,27,N,N
R12NT6SUNHBTIJ,1,10,20,N,N
R2YY20E15406D,4,19,22,N,N
RPB5LPKM5R7HA,5,27,30,N,Y
R2TOA76NEC8A94,2,20,27,N,N
R3O9EFQGFOBMDV,4,21,22,N,N
R2ROGSJBS5DND0,5,27,27,N,Y
R25SLEZKOZQY3I,4,65,68,N,Y
R2C12SY3TGLRJ6,5,274,275,N,Y
RZUI634FVLO3Z,1,23,23,N,N
R2BNVR0FJL4H8H,5,19,21,N,N
R31IMDPGEB1DYO,1,16,23,N,Y
R1LZ3KFFR6Q74F,5,40,40,N,N
RUVRWX5K76060,5,84,95,N,N
R1GV9BZ59DU9F2,1,34,35,N,Y
R34PHA1SFU5P3H,3,30,34,N,Y
R38J24XYP9ECFS,5,18,25,N,Y
R1AWGB8TFO9BDN,2,38,39,N,Y
R287VWV92AHSEQ,5,25,26,N,Y
R33ATSZ35V2O4G,5,26,28,N,N
R1CRR2B3YPSNTN,5,21,22,N,N
